labelset,label,start,end,duration_days,duration_bars,duration_h2_bars,P1_med,P2_med,P3_med,P4_med,P5_med,P6_med,LFP_mean,days_since_halving_start,days_since_halving_mid,days_since_halving_end
regime3,range,2019-06-29 18:00:00,2019-07-02 10:00:00,2,32,32,360.0,180.0,120.0,,,,0.9779619212254042,1085.0,1087.0,1088.0
regime3,down,2019-07-02 10:00:00,2019-07-02 18:00:00,1,4,4,360.0,180.0,120.0,,,,0.9678000793291792,1088.0,1088.0,1088.0
regime3,range,2019-07-02 18:00:00,2019-07-09 14:00:00,6,82,82,360.0,180.0,120.0,,,,0.9330842373433405,1088.0,1092.0,1095.0
regime3,up,2019-07-09 14:00:00,2019-07-11 00:00:00,1,17,17,360.0,180.0,120.0,,,,0.8833825195232471,1095.0,1096.0,1097.0
regime3,range,2019-07-11 00:00:00,2019-08-05 02:00:00,25,301,301,360.0,180.0,120.0,,,,0.787464398842414,1097.0,1109.0,1122.0
regime3,up,2019-08-05 02:00:00,2019-08-09 04:00:00,4,49,49,360.0,120.0,120.0,,,,0.9137763392125342,1122.0,1124.0,1126.0
regime3,range,2019-08-09 04:00:00,2019-08-15 10:00:00,6,71,71,360.0,180.0,120.0,,,,0.9599566254568523,1126.0,1129.0,1132.0
regime3,down,2019-08-15 10:00:00,2019-08-16 22:00:00,1,18,18,360.0,180.0,120.0,,,,0.9590169724991647,1132.0,1133.0,1133.0
regime3,range,2019-08-16 22:00:00,2019-09-25 00:00:00,39,469,469,360.0,180.0,120.0,,,,0.904234614731672,1133.0,1153.0,1173.0
regime3,down,2019-09-25 00:00:00,2019-10-01 00:00:00,6,72,72,360.0,120.0,120.0,,,,0.9499016630145697,1173.0,1176.0,1179.0
regime3,range,2019-10-01 00:00:00,2019-10-26 06:00:00,25,303,303,360.0,180.0,120.0,,,,0.919089226871925,1179.0,1191.0,1204.0
regime3,up,2019-10-26 06:00:00,2019-10-27 00:00:00,1,9,9,180.0,360.0,120.0,,,,0.7976126944046646,1204.0,1204.0,1205.0
