date,M,V_ann,DD,LFP,regime3,phase5,phase6
2022-09-03,-0.1386405257018749,0.5454449782627572,-0.6098328416912487,0.9263142740053067,down,bear,bear
2022-09-04,-0.1393779761094388,0.5325735741384834,-0.6065486725663717,0.9217630123083684,down,bear,bear
2022-09-05,-0.14050816148650014,0.5315359742804396,-0.6107374631268436,0.9187444907821946,down,bear,bear
2022-09-06,-0.144566947663625,0.5532605885015384,-0.6305014749262536,0.9165728733647136,down,bear,bear
2022-09-07,-0.14639235753918423,0.5522072606129693,-0.6209242871189774,0.9155069444877478,down,bear,bear
2022-09-08,-0.1476501361150161,0.5478758055378296,-0.6200196656833825,0.9176638037322772,down,bear,bear
2022-09-09,-0.1418088137709912,0.6494985952662217,-0.579724680432645,0.925258831030846,down,bear,bear
2022-09-10,-0.1353779854373195,0.6523721151202592,-0.5738053097345133,0.9345526145065756,down,bear,bear
2022-09-11,-0.12888614628917705,0.6488424494544895,-0.5705998033431662,0.94148075897949,down,bear,bear
2022-09-12,-0.12102852638499806,0.6566271767668571,-0.5594690265486726,0.947330802696194,down,bear,bear
2022-09-13,-0.12113394662146648,0.7463079497719557,-0.6032055063913471,0.9431101276315924,down,bear,bear
2022-09-14,-0.12084772551453149,0.7469029326409999,-0.6021042281219272,0.93545130894865,down,bear,bear
2022-09-15,-0.12219065761346715,0.7504841964848766,-0.6127630285152409,0.9216520689804104,down,bear,bear
2022-09-16,-0.1228268601745427,0.749354597484535,-0.6105801376597837,0.9066442403305444,down,bear,bear
2022-09-17,-0.12215847685025583,0.7529565890094722,-0.6044444444444445,0.8917796090578901,down,bear,bear
2022-09-18,-0.12368639758964539,0.6664291844667787,-0.6181120943952803,0.887466703523959,down,bear,bear
2022-09-19,-0.12445598305716277,0.664388406306143,-0.615771878072763,0.8823918484282697,down,bear,bear
2022-09-20,-0.1271678268958053,0.6693168826797227,-0.6287512291052114,0.8768193913796953,down,bear,bear
2022-09-21,-0.1307890333561792,0.6721642252526955,-0.6368534906588004,0.8784032071736428,down,bear,bear
2022-09-22,-0.13064162153770165,0.6978556559377825,-0.6184267453294002,0.8849448671351146,down,bear,bear
2022-09-23,-0.1306727386830674,0.6977908054153676,-0.6205703048180924,0.892639365774484,down,bear,bear
2022-09-24,-0.13176776247338384,0.6984330676435255,-0.627905604719764,0.9017901357679065,down,bear,bear
2022-09-25,-0.1329198593921358,0.6655113716028109,-0.6300884955752213,0.9065063375958424,down,bear,bear
2022-09-26,-0.132307389592071,0.6702072463076713,-0.6219075712881023,0.9079887798033516,down,bear,bear
2022-09-27,-0.13207018167928675,0.6654198948520862,-0.6248770894788593,0.9069902431073722,down,bear,bear
2022-09-28,-0.13047681239904763,0.6545950359623041,-0.6182300884955753,0.905505156876504,down,bear,bear
2022-09-29,-0.12822211839214737,0.6504178467744406,-0.6147099311701082,0.8999509379951509,down,bear,bear
2022-09-30,-0.126581599252662,0.6494344128344836,-0.6179941002949852,0.8931619000413367,down,bear,bear
2022-10-01,-0.12530537069766212,0.6494299409336121,-0.6202163225172075,0.8839455660866322,down,bear,bear
2022-10-02,-0.12487486379403767,0.6503874686635801,-0.6253490658800394,0.8716524721855923,down,bear,bear
2022-10-03,-0.1222393294525489,0.6594936218097931,-0.6138446411012782,0.8574254199006901,down,bear,bear
2022-10-04,-0.11720866019710297,0.6706144916187236,-0.5999410029498525,0.849364162308185,down,bear,bear
2022-10-05,-0.1131638590905436,0.6702695133799776,-0.6035004916420845,0.8527187829120823,down,bear,bear
2022-10-06,-0.11010975243183352,0.644292022544194,-0.6076499508357915,0.8741836129156024,down,bear,bear
2022-10-07,-0.1086759630496883,0.6434116340193674,-0.615889872173058,0.890369901719834,down,bear,bear
2022-10-08,-0.1076113902325827,0.6437278496243892,-0.6180924287118977,0.903669284134519,down,bear,bear
2022-10-09,-0.10639504476753969,0.5318035534645393,-0.6176007866273353,0.8955561265995216,down,bear,bear
2022-10-10,-0.10624464243026444,0.5300056108202593,-0.6237758112094395,0.8737458083499923,down,bear,bear
2022-10-11,-0.10619066523363618,0.5283430073726849,-0.6251917404129793,0.834389802991088,down,bear,bear
2022-10-12,-0.10561871641087228,0.5183860588342634,-0.6232645034414946,0.7706707243868595,range,bear,bear
2022-10-13,-0.10414925893463867,0.37727629084607683,-0.6189380530973452,0.7680618570575055,range,bear,bear
2022-10-14,-0.10336490278720778,0.3781959644445966,-0.6227925270403146,0.7780917052458858,range,bear,bear
2022-10-15,-0.10290495415592682,0.36737877374154554,-0.6250540806293019,0.8012013410866874,down,bear,bear
2022-10-16,-0.10161348045898644,0.3688238852639679,-0.6211602753195673,0.825057887571471,down,bear,bear
2022-10-17,-0.09927533572989111,0.3682488841366885,-0.6155948869223206,0.8460152568788387,down,bear,bear
2022-10-18,-0.09778993733143737,0.34912762665968683,-0.6197836774827925,0.8564428028868436,down,bear,bear
2022-10-19,-0.0970507208217607,0.35030043713569703,-0.623874139626352,0.868379874734936,down,bear,bear
2022-10-20,-0.09652859577569772,0.3290050775968907,-0.6255063913470993,0.8708711298187759,down,bear,bear
2022-10-21,-0.09545976674015888,0.31950260285706805,-0.6231071779744346,0.8654235822039814,down,bear,bear
2022-10-22,-0.09419756987450378,0.2680296231261573,-0.6223008849557522,0.8691114029695904,down,bear,bear
2022-10-23,-0.09157789561663998,0.2755554746796476,-0.6150639134709931,0.8641433000563951,down,bear,bear
2022-10-24,-0.0899671226404335,0.27013972440626155,-0.6198230088495575,0.8539597276832787,down,bear,bear
2022-10-25,-0.08563398960486313,0.2989927957272579,-0.6049754178957719,0.8394570674972169,down,bear,bear
2022-10-26,-0.07913192277610204,0.3113520059744757,-0.5914454277286135,0.8467107455859769,down,bear,bear
2022-10-27,-0.0749514746450749,0.32235071405881105,-0.6008652900688299,0.8685777779425098,down,bear,bear
2022-10-28,-0.07000356538042196,0.32082812497168833,-0.5949065880039331,0.8922880988288228,down,bear,bear
2022-10-29,-0.06467810152340947,0.321308229568882,-0.5905408062930186,0.9110582530883982,down,bear,bear
2022-10-30,-0.06053049116432829,0.32163080992085324,-0.5943362831858408,0.9226699678209108,down,bear,bear
2022-10-31,-0.057207497506551075,0.321784883871691,-0.5968928220255654,0.9290051734553056,down,bear,bear
2022-11-01,-0.05421737139293681,0.31704942139885106,-0.5972468043264504,0.9338220538351636,down,bear,bear
2022-11-02,-0.05264291286513034,0.3068517206127702,-0.6036578171091446,0.9281396128621788,down,bear,bear
2022-11-03,-0.05095004825188798,0.28065950479117957,-0.6025762045231072,0.9158011549941452,down,bear,bear
2022-11-04,-0.0459369507930828,0.32101369225801096,-0.5840117994100295,0.9126202775783396,range,bear,bear
2022-11-05,-0.04087012444679683,0.31849014764714895,-0.5811012782694198,0.9110082829325982,range,bear,bear
2022-11-06,-0.037721903459683626,0.31624334928049014,-0.5888495575221239,0.9081519679565242,range,bear,bear
2022-11-07,-0.03600213572846278,0.3209944656275655,-0.5950835791543756,0.9031716217663446,range,bear,bear
2022-11-08,-0.04178647068955432,0.4904423859607856,-0.6352015732546706,0.8974787203291321,range,bear,bear
2022-11-09,-0.056616223833455104,0.7268211044580337,-0.6877679449360865,0.9130535012699442,down,bear,bear
2022-11-10,-0.06365544746107688,0.8162645379599275,-0.6548475909537856,0.929960965832732,down,bear,bear
2022-11-11,-0.07184575977475938,0.8217903293022352,-0.6655457227138643,0.9474682588839984,down,bear,bear
2022-11-12,-0.07986509552216436,0.8204437791665772,-0.6698525073746313,0.9607044557541744,down,bear,bear
2022-11-13,-0.08869603935732895,0.8245782123827409,-0.6792527040314651,0.9685444410601236,down,bear,bear
2022-11-14,-0.09541106437314884,0.8282507368980568,-0.6737659783677483,0.9705496255421548,down,bear,bear
2022-11-15,-0.10018906617520773,0.8301034502573625,-0.6681612586037364,0.968371071478724,down,bear,bear
2022-11-16,-0.10513571456952786,0.8277444233787351,-0.6724877089478859,0.9639503159893568,down,bear,bear
2022-11-17,-0.10927047839303505,0.8278630514230675,-0.6718584070796461,0.9572892192202526,down,bear,bear
2022-11-18,-0.11280556396249974,0.8277392326976334,-0.6719174041297935,0.949191096547463,down,bear,bear
2022-11-19,-0.11576012262740065,0.827921283265187,-0.671779744346116,0.9402640659612276,down,bear,bear
2022-11-20,-0.11989587632585286,0.8304249707070759,-0.6803146509341199,0.93180058898093,down,bear,bear
2022-11-21,-0.12531402858797558,0.8344851935851526,-0.6899508357915437,0.9240622241345878,down,bear,bear
2022-11-22,-0.12828798419044896,0.8380235625983838,-0.6814749262536873,0.9169260027502892,down,bear,bear
2022-11-23,-0.129155012930934,0.8446184437142752,-0.6734906588003933,0.9109433706665868,down,bear,bear
2022-11-24,-0.12977220518364918,0.830234982868124,-0.6737266470009833,0.906768646593862,down,bear,bear
2022-11-25,-0.1304453944937901,0.817615851447759,-0.6753588987217306,0.9031965822554042,down,bear,bear
2022-11-26,-0.1310540963966872,0.8157704841485233,-0.6764208456243854,0.9012111754559592,down,bear,bear
2022-11-27,-0.13150955057105218,0.8122269532084277,-0.6770108161258603,0.9005994216281696,down,bear,bear
2022-11-28,-0.13256191402354134,0.8097302963368258,-0.6812192723697148,0.9010846099022348,down,bear,bear
2022-11-29,-0.13239650976371564,0.8133624129206347,-0.6768141592920354,0.9054027600415018,down,bear,bear
2022-11-30,-0.1290838923066565,0.8328989926178291,-0.6623402163225172,0.9159995233982764,down,bear,bear
2022-12-01,-0.1266922177680444,0.8329009049328869,-0.6661356932153393,0.9274434431039748,down,bear,bear
2022-12-02,-0.12387596745680729,0.8333556653545601,-0.6638151425762046,0.9404558715940315,down,bear,bear
2022-12-03,-0.122002561133008,0.8331401020311705,-0.6679252704031465,0.9494959615274212,down,bear,bear
2022-12-04,-0.11920989524478731,0.815387910290292,-0.663441494591937,0.9502409884391032,down,bear,bear
2022-12-05,-0.11711266141523824,0.8138214453167046,-0.6663126843657817,0.9398653904337584,down,bear,bear
2022-12-06,-0.11456619426516801,0.8143421327757167,-0.6639724680432645,0.9170134674539144,down,bear,bear
2022-12-07,-0.11312411743495732,0.8142803968639807,-0.6689085545722714,0.8696988581036975,down,bear,bear
2022-12-08,-0.11005229714621712,0.7398983583580154,-0.6611799410029499,0.8464346074478526,down,bear,bear
2022-12-09,-0.1075409263824938,0.4929895434789759,-0.6631661750245821,0.8690058220510584,down,bear,bear
2022-12-10,-0.10512200890869094,0.3445820877652634,-0.6631661750245821,0.8554824875298049,down,bear,bear
2022-12-11,-0.10294039718953707,0.3264317772534389,-0.6638938053097345,0.8466214669715797,down,bear,bear
