timestamp,P_bars,P1_bars,P2_bars,P3_bars,LFP,P1_vol,P2_vol,P3_vol,LFP_vol
2015-11-17,91.0,91.0,45.5,30.333333333333332,0.9906317348365822,91.0,45.5,13.0,0.8177785719894796
2015-11-18,91.0,91.0,45.5,30.333333333333332,0.9906125259869052,91.0,45.5,13.0,0.817937992903031
2015-11-19,91.0,91.0,45.5,30.333333333333332,0.9906004380428529,91.0,45.5,13.0,0.8179300102684122
2015-11-20,91.0,91.0,45.5,30.333333333333332,0.9905959874098079,91.0,45.5,13.0,0.8183507401634749
2015-11-21,91.0,91.0,45.5,30.333333333333332,0.9905994306758755,91.0,45.5,13.0,0.819001825653743
2015-11-22,91.0,91.0,45.5,30.333333333333332,0.9906020696871743,91.0,45.5,13.0,0.8196900045396723
2015-11-23,91.0,91.0,45.5,30.333333333333332,0.9905834062674846,91.0,45.5,13.0,0.8202862241830366
2015-11-24,91.0,91.0,45.5,30.333333333333332,0.990551602474782,91.0,45.5,13.0,0.8212420887123247
2015-11-25,91.0,91.0,45.5,30.333333333333332,0.9905322924821488,91.0,45.5,13.0,0.8220330305176956
2015-11-26,91.0,91.0,45.5,30.333333333333332,0.9905167569320315,91.0,45.5,13.0,0.8226400743962485
2015-11-27,91.0,91.0,45.5,30.333333333333332,0.9905037273903132,91.0,45.5,13.0,0.8230167710604299
2015-11-28,91.0,91.0,45.5,30.333333333333332,0.9904755200546568,91.0,45.5,13.0,0.822503928977252
2015-11-29,91.0,91.0,45.5,30.333333333333332,0.990415202617889,91.0,45.5,13.0,0.8210169718172509
2015-11-30,91.0,91.0,45.5,30.333333333333332,0.990352747657406,45.5,91.0,13.0,0.8201050908850552
2015-12-01,91.0,91.0,45.5,30.333333333333332,0.9902944088692132,45.5,91.0,13.0,0.8197336076268745
2015-12-02,91.0,91.0,45.5,30.333333333333332,0.9902321492471594,45.5,91.0,13.0,0.8192154122528229
2015-12-03,91.0,91.0,45.5,30.333333333333332,0.9901689928379396,45.5,91.0,13.0,0.8188395387434254
2015-12-04,91.0,91.0,45.5,30.333333333333332,0.9900945594066038,45.5,91.0,13.0,0.8187827051532043
